D s LL
0.01 0 -15.6762466191899
0.02 0 -15.6762466191899
0.05 0 -15.6762466191899
0.01 0.01 -15.6762466191899
0.02 0.01 -15.6762466191899
0.05 0.01 -15.6762466191899
0.01 0.02 -15.2456576479956
0.02 0.02 -15.2264257373643
0.05 0.02 -15.6008909600997
0.01 0.03 -14.728485767195
0.02 0.03 -14.7116738595938
0.05 0.03 -15.0753028269469
0.01 0.04 -14.2387491089596
0.02 0.04 -14.2250801249687
0.05 0.04 -14.5686062696847
0.01 0.05 -13.7984487953217
0.02 0.05 -13.7887689731129
0.05 0.05 -14.0953196150536
0.01 0.06 -13.4476526603219
0.02 0.06 -13.4426683897801
0.05 0.06 -13.6812701753805
0.01 0.07 -13.2603051400186
0.02 0.07 -13.2596840627437
0.05 0.07 -13.3727341024956
0.01 0.08 -13.3752057506106
0.02 0.08 -13.375016314656
0.05 0.08 -13.2534518528349
0.01 0.09 -14.057375949601
0.02 0.09 -14.0439527775878
0.05 0.09 -13.4768579167949
0.01 0.1 -15.8142296298011
0.02 0.1 -15.7555126860646
0.05 0.1 -14.3277760298261
