D s LL
0.01 0 -21.0235194955954
0.02 0 -21.595624252699
0.05 0 -22.3720767260701
0.01 0.01 -20.3329380930349
0.02 0.01 -20.2509919149477
0.05 0.01 -20.8547993639574
0.01 0.02 -18.8126060388681
0.02 0.02 -17.7130092512769
0.05 0.02 -18.0526785513147
0.01 0.03 -16.6560493962878
0.02 0.03 -14.9870621164231
0.05 0.03 -15.2727355756667
0.01 0.04 -14.4361726146935
0.02 0.04 -12.582655258743
0.05 0.04 -12.7551848771931
0.01 0.05 -13.1365486449136
0.02 0.05 -10.860634704574
0.05 0.05 -10.7960554368706
0.01 0.06 -14.0363501572402
0.02 0.06 -10.7173559532465
0.05 0.06 -10.129273726607
0.01 0.07 -20.8417503014888
0.02 0.07 -14.8762206206499
0.05 0.07 -12.9560885746887
0.01 0.08 -42.2931175068603
0.02 0.08 -32.4422173548693
0.05 0.08 -27.7212955006418
0.01 0.09 -86.9063705552553
0.02 0.09 -79.0429820535222
0.05 0.09 -68.9648586414562
0.01 0.1 -144.573025903845
0.02 0.1 -138.853254647453
0.05 0.1 -115.84982331812
