D s LL
0.01 0 -26.1199825732099
0.02 0 -26.3048289473095
0.05 0 -26.4676869396281
0.01 0.01 -25.0338509089281
0.02 0.01 -25.7171559132058
0.05 0.01 -26.4676869396281
0.01 0.02 -23.9767776647132
0.02 0.02 -24.6394981503948
0.05 0.02 -25.9774951842543
0.01 0.03 -22.7934439427881
0.02 0.03 -22.9364064972224
0.05 0.03 -23.8472621711442
0.01 0.04 -21.3883652215
0.02 0.04 -20.6080541475902
0.05 0.04 -21.4410342762102
0.01 0.05 -20.1429393366837
0.02 0.05 -18.5774009002405
0.05 0.05 -19.1926981025852
0.01 0.06 -20.6966537052702
0.02 0.06 -17.3285798408741
0.05 0.06 -17.3025871241325
0.01 0.07 -30.0617058800975
0.02 0.07 -18.4917967425158
0.05 0.07 -16.2840776109802
0.01 0.08 -58.7212535157652
0.02 0.08 -28.8374968550361
0.05 0.08 -17.6575180770125
0.01 0.09 -71.8789298410622
0.02 0.09 -57.1213284292854
0.05 0.09 -26.6583997410584
0.01 0.1 -75.8535681384169
0.02 0.1 -73.1890886101769
0.05 0.1 -52.4300881180234
