D s LL
0.01 0 -8.19955765409185
0.02 0 -8.04439619628016
0.05 0 -8.2349961375245
0.01 0.01 -7.96053933415065
0.02 0.01 -7.81196401454643
0.05 0.01 -7.99558095854198
0.01 0.02 -7.73186152740092
0.02 0.02 -7.59187064644397
0.05 0.02 -7.76604505226829
0.01 0.03 -7.51686179110237
0.02 0.03 -7.38808207136975
0.05 0.03 -7.5495370742586
0.01 0.04 -7.319941878331
0.02 0.04 -7.20583001555842
0.05 0.04 -7.35020494539503
0.01 0.05 -7.14689906179476
0.02 0.05 -7.05200934006645
0.05 0.05 -7.11389931264391
0.01 0.06 -7.0053522438593
0.02 0.06 -6.93569245456517
0.05 0.06 -6.74149611384262
0.01 0.07 -6.90528174530488
0.02 0.07 -6.86878726285556
0.05 0.07 -6.40949940639363
0.01 0.08 -6.85969754243005
0.02 0.08 -6.86686336793349
0.05 0.08 -6.13057586950087
0.01 0.09 -6.88543765815386
0.02 0.09 -6.95016050044437
0.05 0.09 -5.92125626882097
0.01 0.1 -7.00406969860586
0.02 0.1 -7.14476492667665
0.05 0.1 -5.80300665038558
