D s LL
0.01 0 -164.037947266511
0.02 0 -165.085994544734
0.05 0 -165.115431006643
0.01 0.01 -144.269194861302
0.02 0.01 -150.132803777419
0.05 0.01 -159.401012256007
0.01 0.02 -110.813217299435
0.02 0.02 -113.639982706827
0.05 0.02 -123.661892438172
0.01 0.03 -244.067890143612
0.02 0.03 -231.427068298468
0.05 0.03 -198.219155303905
0.01 0.04 -430.511124515157
0.02 0.04 -365.466267651905
0.05 0.04 -307.964138324998
0.01 0.05 -719.200600457616
0.02 0.05 -599.477577119587
0.05 0.05 -526.143292731207
0.01 0.06 -839.996681993364
0.02 0.06 -784.423149782857
0.05 0.06 -701.242669402543
0.01 0.07 -972.115622879025
0.02 0.07 -941.380245539663
0.05 0.07 -859.791663700866
0.01 0.08 -1101.49412912507
0.02 0.08 -1101.33296320071
0.05 0.08 -1033.49528666406
0.01 0.09 -1141.33069331187
0.02 0.09 -1145.95795490443
0.05 0.09 -1130.62195551652
0.01 0.1 -1158.05623400288
0.02 0.1 -1162.37155698358
0.05 0.1 -1157.00059436961
