D s LL
0.01 0 -8.95014130588708
0.02 0 -7.785677234319
0.05 0 -6.26320086690344
0.01 0.01 -8.9165626478362
0.02 0.01 -7.72988180645972
0.05 0.01 -6.21444844347927
0.01 0.02 -8.88322136188985
0.02 0.02 -7.67444404675395
0.05 0.02 -6.16644339905962
0.01 0.03 -8.85012602880386
0.02 0.03 -7.61937963305569
0.05 0.03 -6.119215674219
0.01 0.04 -8.8172855171691
0.02 0.04 -7.56470478374821
0.05 0.04 -6.0727962024188
0.01 0.05 -8.78470899149846
0.02 0.05 -7.51043627249643
0.05 0.05 -6.02721693710146
0.01 0.06 -8.75240592044485
0.02 0.06 -7.45659144322141
0.05 0.06 -5.98251087914954
0.01 0.07 -8.71806639406051
0.02 0.07 -7.40318822528984
0.05 0.07 -5.93871210468424
0.01 0.08 -8.66152616762557
0.02 0.08 -7.35024514891045
0.05 0.08 -5.89585579317501
0.01 0.09 -8.6052369028635
0.02 0.09 -7.29778136072895
0.05 0.09 -5.85397825582922
0.01 0.1 -8.54920946129685
0.02 0.1 -7.24581663961236
0.05 0.1 -5.8131169642281
