D s LL
0.01 0 -12.9835047324292
0.02 0 -13.6110740206922
0.05 0 -14.7185147869262
0.01 0.01 -11.3530800584268
0.02 0.01 -11.7301893000287
0.05 0.01 -13.040839994002
0.01 0.02 -9.21692861298046
0.02 0.02 -9.55414806075915
0.05 0.02 -10.8005580419474
0.01 0.03 -7.38743744150139
0.02 0.03 -7.6218821849292
0.05 0.03 -8.70718972045152
0.01 0.04 -6.37495394450179
0.02 0.04 -6.34712209867801
0.05 0.04 -7.00168477237126
0.01 0.05 -8.28762345424577
0.02 0.05 -7.39785423790535
0.05 0.05 -6.51942029731933
0.01 0.06 -25.9478576480786
0.02 0.06 -24.1282095167227
0.05 0.06 -12.3495981071486
0.01 0.07 -74.9072999899519
0.02 0.07 -59.8426176868456
0.05 0.07 -44.8857811086751
0.01 0.08 -133.253004175162
0.02 0.08 -96.0274120562258
0.05 0.08 -64.8494323431372
0.01 0.09 -176.469576908311
0.02 0.09 -151.436465023304
0.05 0.09 -93.5998571153145
0.01 0.1 -193.167071415654
0.02 0.1 -185.471905091647
0.05 0.1 -142.750434961686
