D s LL
0.01 0 -15.4623851456612
0.02 0 -15.4623851456612
0.05 0 -15.4623851456612
0.01 0.01 -15.4623851456612
0.02 0.01 -15.4623851456612
0.05 0.01 -15.4623851456612
0.01 0.02 -15.4623851456612
0.02 0.02 -15.4623851456612
0.05 0.02 -15.4623851456612
0.01 0.03 -15.4623851456612
0.02 0.03 -15.4623851456612
0.05 0.03 -15.4623851456612
0.01 0.04 -15.4623851456612
0.02 0.04 -15.4623851456612
0.05 0.04 -15.4623851456612
0.01 0.05 -15.4623851456612
0.02 0.05 -15.4623851456612
0.05 0.05 -15.4623851456612
0.01 0.06 -15.4623851456612
0.02 0.06 -15.4623851456612
0.05 0.06 -15.4623851456612
0.01 0.07 -15.4623851456612
0.02 0.07 -15.4623851456612
0.05 0.07 -15.4623851456612
0.01 0.08 -15.4623851456612
0.02 0.08 -15.4623851456612
0.05 0.08 -15.4623851456612
0.01 0.09 -15.4623851456612
0.02 0.09 -15.4623851456612
0.05 0.09 -15.3736386634573
0.01 0.1 -15.4623851456612
0.02 0.1 -15.4623851456612
0.05 0.1 -15.136765890405
