D s LL
0.01 0 -215.509578796048
0.02 0 -215.509578796048
0.05 0 -215.509578796048
0.01 0.01 -199.197488022265
0.02 0.01 -205.884006098362
0.05 0.01 -213.267299071821
0.01 0.02 -155.547224529112
0.02 0.02 -161.188348899304
0.05 0.02 -169.269310838244
0.01 0.03 -357.264784228034
0.02 0.03 -180.408517992878
0.05 0.03 -128.187206426064
0.01 0.04 -693.081692414698
0.02 0.04 -635.248785503788
0.05 0.04 -581.55993047753
0.01 0.05 -929.031668425049
0.02 0.05 -920.657148662095
0.05 0.05 -833.58455265621
0.01 0.06 -1145.78555040311
0.02 0.06 -1132.63380134947
0.05 0.06 -1104.67374760281
0.01 0.07 -1279.8888200524
0.02 0.07 -1286.04081629119
0.05 0.07 -1314.7741571018
0.01 0.08 -1374.95735579461
0.02 0.08 -1431.63272693253
0.05 0.08 -1498.82464840816
0.01 0.09 -1440.40449418237
0.02 0.09 -1584.70169805516
0.05 0.09 -1658.64956680883
0.01 0.1 -1507.14371299858
0.02 0.1 -1675.22732500866
0.05 0.1 -1765.24242668985
