D s LL
0.01 0 -1250.51304174338
0.02 0 -1253.4838584309
0.05 0 -1255.96480462186
0.01 0.01 -1078.77600520455
0.02 0.01 -1095.02992075177
0.05 0.01 -1129.68986680444
0.01 0.02 -2297.7809743253
0.02 0.02 -2208.22685360447
0.05 0.02 -2009.65232483189
0.01 0.03 -2664.93078865758
0.02 0.03 -2562.62578264913
0.05 0.03 -2434.38013822305
0.01 0.04 -3203.41788153027
0.02 0.04 -3305.93938168181
0.05 0.04 -3310.40911702983
0.01 0.05 -3740.0620235223
0.02 0.05 -3911.67826714293
0.05 0.05 -3919.97703939594
0.01 0.06 -4152.0357538598
0.02 0.06 -4368.30690762446
0.05 0.06 -4553.31051119304
0.01 0.07 -4543.31171288521
0.02 0.07 -4777.34567487364
0.05 0.07 -5082.64166752166
0.01 0.08 -4805.46051904348
0.02 0.08 -5223.54287975837
0.05 0.08 -5340.48429456217
0.01 0.09 -5115.90763021161
0.02 0.09 -5557.9168034218
0.05 0.09 -5628.14494803284
0.01 0.1 -5459.7252906509
0.02 0.1 -5876.00758254979
0.05 0.1 -6004.2689049663
