D s LL
0.01 0 -9.99481730044969
0.02 0 -10.0452575490217
0.05 0 -11.3290197525327
0.01 0.01 -9.42939889154733
0.02 0.01 -9.47550344252008
0.05 0.01 -10.7416047847153
0.01 0.02 -8.87697852381689
0.02 0.02 -8.91817609073616
0.05 0.02 -10.1618393538497
0.01 0.03 -8.34076989633918
0.02 0.03 -8.37654611587886
0.05 0.03 -9.5918815917992
0.01 0.04 -7.82480358219827
0.02 0.04 -7.85475074266784
0.05 0.04 -9.03448232237047
0.01 0.05 -7.33415380779687
0.02 0.05 -7.3580374563233
0.05 0.05 -8.49315178190381
0.01 0.06 -6.87523151083533
0.02 0.06 -6.89307925089981
0.05 0.06 -7.97237479055133
0.01 0.07 -6.45616162801367
0.02 0.07 -6.46838168866218
0.05 0.07 -7.47788845247378
0.01 0.08 -6.08726525651926
0.02 0.08 -6.09480610570772
0.05 0.08 -7.01704009542453
0.01 0.09 -5.78166806287416
0.02 0.09 -5.78623648960669
0.05 0.09 -6.59924718596575
0.01 0.1 -5.55605216109315
0.02 0.1 -5.56041754342661
0.05 0.1 -6.23658481054565
