D s LL
0.01 0 -4990.98119255369
0.02 0 -4993.6597878364
0.05 0 -4995.0648608633
0.01 0.01 -4399.4666696841
0.02 0.01 -4257.8852301077
0.05 0.01 -4131.22355352178
0.01 0.02 -9662.21328777514
0.02 0.02 -9817.14835338363
0.05 0.02 -9770.65450792939
0.01 0.03 -13990.8417512438
0.02 0.03 -14480.674885923
0.05 0.03 -14758.5936560602
0.01 0.04 -16232.700513293
0.02 0.04 -16832.4932862978
0.05 0.04 -17341.9890969392
0.01 0.05 -17740.3460854989
0.02 0.05 -18428.2069138406
0.05 0.05 -18926.3146995639
0.01 0.06 -18640.6921539917
0.02 0.06 -19668.153012048
0.05 0.06 -20227.866255244
0.01 0.07 -19422.5083998414
0.02 0.07 -20392.3989274433
0.05 0.07 -20960.6774943835
0.01 0.08 -20246.6103567695
0.02 0.08 -20993.6856339619
0.05 0.08 -21554.6926202796
0.01 0.09 -20809.2457129141
0.02 0.09 -21571.4317529106
0.05 0.09 -22003.0791412818
0.01 0.1 -21287.9773472156
0.02 0.1 -22110.8260388255
0.05 0.1 -22431.8444271554
