D s LL
0.01 0 -8.1320294851061
0.02 0 -8.1320294851061
0.05 0 -8.10443698976253
0.01 0.01 -8.1320294851061
0.02 0.01 -8.1320294851061
0.05 0.01 -7.92654899813028
0.01 0.02 -8.1320294851061
0.02 0.02 -8.1320294851061
0.05 0.02 -7.7511825018173
0.01 0.03 -8.1320294851061
0.02 0.03 -8.1320294851061
0.05 0.03 -7.57886394535253
0.01 0.04 -8.1320294851061
0.02 0.04 -7.9747424096373
0.05 0.04 -7.41022894029891
0.01 0.05 -8.1320294851061
0.02 0.05 -7.79900543664734
0.05 0.05 -7.24604454382648
0.01 0.06 -8.1320294851061
0.02 0.06 -7.62622445421049
0.05 0.06 -7.06435830367922
0.01 0.07 -8.1320294851061
0.02 0.07 -7.45700699072686
0.05 0.07 -6.85506405132861
0.01 0.08 -8.10686610474315
0.02 0.08 -7.2920830480783
0.05 0.08 -6.65377435005456
0.01 0.09 -7.9301445148928
0.02 0.09 -7.13232872470733
0.05 0.09 -6.462114590774
0.01 0.1 -7.75611853731586
0.02 0.1 -6.9787939273688
0.05 0.1 -6.28203620353943
