D s LL
0.01 0 -44.005226556947
0.02 0 -44.005226556947
0.05 0 -44.005226556947
0.01 0.01 -44.005226556947
0.02 0.01 -44.005226556947
0.05 0.01 -44.005226556947
0.01 0.02 -42.9385865547913
0.02 0.02 -42.8880242209463
0.05 0.02 -43.475451685176
0.01 0.03 -41.0557053293806
0.02 0.03 -39.0266063309914
0.05 0.03 -38.9199560461241
0.01 0.04 -37.0396108691756
0.02 0.04 -33.9039249927222
0.05 0.04 -33.4552903225183
0.01 0.05 -32.5243063761471
0.02 0.05 -29.831340430896
0.05 0.05 -28.7660896445742
0.01 0.06 -32.2490301046215
0.02 0.06 -30.9380902050751
0.05 0.06 -29.6160984527729
0.01 0.07 -61.6573673189531
0.02 0.07 -77.2537782851403
0.05 0.07 -74.196349183975
0.01 0.08 -114.774191231705
0.02 0.08 -155.268610261419
0.05 0.08 -168.543179159329
0.01 0.09 -162.842864384077
0.02 0.09 -218.146220003787
0.05 0.09 -228.073052848065
0.01 0.1 -209.091705322336
0.02 0.1 -239.211418680928
0.05 0.1 -245.089552718232
