D s LL
0.01 0 -43.2936412708321
0.02 0 -43.2936412708321
0.05 0 -43.2936412708321
0.01 0.01 -43.2936412708321
0.02 0.01 -43.2936412708321
0.05 0.01 -43.2936412708321
0.01 0.02 -41.6528536261012
0.02 0.02 -40.5684173699532
0.05 0.02 -41.1127236376306
0.01 0.03 -36.9989101925902
0.02 0.03 -35.0599225101246
0.05 0.03 -34.1998794595535
0.01 0.04 -31.7067774079447
0.02 0.04 -28.6254716575444
0.05 0.04 -27.4875029122053
0.01 0.05 -27.3368991861029
0.02 0.05 -24.2735110150807
0.05 0.05 -22.7231859756266
0.01 0.06 -36.7057530198641
0.02 0.06 -42.6723365619168
0.05 0.06 -41.1958421852312
0.01 0.07 -72.6927047002249
0.02 0.07 -85.5930991370323
0.05 0.07 -117.404791812629
0.01 0.08 -101.298290866155
0.02 0.08 -153.650798648676
0.05 0.08 -164.2125702751
0.01 0.09 -174.803848163136
0.02 0.09 -241.709595789963
0.05 0.09 -234.990218158441
0.01 0.1 -276.573654861495
0.02 0.1 -320.486133396234
0.05 0.1 -311.576369213227
