D s LL
0.01 0 -5.52022479641037
0.02 0 -5.58706154800119
0.05 0 -5.78365250288545
0.01 0.01 -5.4977198414995
0.02 0.01 -5.56395466691347
0.05 0.01 -5.75910000579884
0.01 0.02 -5.4754389963412
0.02 0.02 -5.54105391146672
0.05 0.02 -5.73471035133373
0.01 0.03 -5.45338876991234
0.02 0.03 -5.51836528043049
0.05 0.03 -5.7104883032392
0.01 0.04 -5.43157584916636
0.02 0.04 -5.49589493759674
0.05 0.04 -5.68643875838629
0.01 0.05 -5.41000710322384
0.02 0.05 -5.47364921573593
0.05 0.05 -5.66256675010443
0.01 0.06 -5.38868958761927
0.02 0.06 -5.4516346206113
0.05 0.06 -5.6388774515779
0.01 0.07 -5.3676305486019
0.02 0.07 -5.42985783505025
0.05 0.07 -5.61537617930181
0.01 0.08 -5.34683742748809
0.02 0.08 -5.40832572307034
0.05 0.08 -5.5920683965971
0.01 0.09 -5.32631786506232
0.02 0.09 -5.38704533405822
0.05 0.09 -5.56895971718358
0.01 0.1 -5.30607970602402
0.02 0.1 -5.36602390699892
0.05 0.1 -5.54605590881028
