D s LL
0.01 0 -115.897971911672
0.02 0 -116.163027179504
0.05 0 -120.181169497833
0.01 0.01 -106.479162825094
0.02 0.01 -102.840510881689
0.05 0.01 -98.7783272900139
0.01 0.02 -156.386412758516
0.02 0.02 -137.847939666435
0.05 0.02 -77.7577613317094
0.01 0.03 -439.842562185606
0.02 0.03 -344.723990870836
0.05 0.03 -228.482327078844
0.01 0.04 -596.823306931434
0.02 0.04 -621.656422871957
0.05 0.04 -391.166572909524
0.01 0.05 -667.94444336745
0.02 0.05 -766.680354387253
0.05 0.05 -681.272967030506
0.01 0.06 -772.454971103159
0.02 0.06 -873.616417351364
0.05 0.06 -850.648149568607
0.01 0.07 -844.887708262659
0.02 0.07 -911.436886620281
0.05 0.07 -936.790769507593
0.01 0.08 -887.186927369
0.02 0.08 -933.129310054848
0.05 0.08 -973.697763929661
0.01 0.09 -911.95494279876
0.02 0.09 -961.302346287191
0.05 0.09 -1003.51850220063
0.01 0.1 -927.190561679859
0.02 0.1 -990.097358375202
0.05 0.1 -1043.48888157425
