D s LL
0.01 0 -168.67756354619
0.02 0 -168.958106237508
0.05 0 -168.991324912565
0.01 0.01 -164.194397724582
0.02 0.01 -165.088256834602
0.05 0.01 -167.688802174398
0.01 0.02 -151.158640737783
0.02 0.02 -146.457208825148
0.05 0.02 -144.874743586013
0.01 0.03 -148.908576335262
0.02 0.03 -120.976795908703
0.05 0.03 -114.238835739042
0.01 0.04 -240.007684854519
0.02 0.04 -226.889044917121
0.05 0.04 -193.410036180374
0.01 0.05 -391.611571312651
0.02 0.05 -395.78083619417
0.05 0.05 -380.912165938439
0.01 0.06 -460.863462093706
0.02 0.06 -491.121418475906
0.05 0.06 -550.192317833303
0.01 0.07 -543.582566632952
0.02 0.07 -651.158477784694
0.05 0.07 -708.988676808163
0.01 0.08 -678.154063415425
0.02 0.08 -834.363183294805
0.05 0.08 -871.817365186575
0.01 0.09 -843.011775973032
0.02 0.09 -972.40290513997
0.05 0.09 -997.305915866871
0.01 0.1 -970.298023076717
0.02 0.1 -1083.63032228557
0.05 0.1 -1088.06710416365
