D s LL
0.01 0 -129.677295123328
0.02 0 -129.677295123328
0.05 0 -129.677295123328
0.01 0.01 -129.677295123328
0.02 0.01 -129.677295123328
0.05 0.01 -129.629444946925
0.01 0.02 -128.923655854866
0.02 0.02 -124.608184133908
0.05 0.02 -119.407678505698
0.01 0.03 -122.73525465027
0.02 0.03 -110.702770661209
0.05 0.03 -101.099865528531
0.01 0.04 -109.402352772272
0.02 0.04 -104.090438221782
0.05 0.04 -110.018014038829
0.01 0.05 -172.480922520111
0.02 0.05 -257.158422549165
0.05 0.05 -299.997689663201
0.01 0.06 -269.94053790889
0.02 0.06 -360.901636102484
0.05 0.06 -395.401691781072
0.01 0.07 -348.33734722941
0.02 0.07 -406.99947984061
0.05 0.07 -503.973447057614
0.01 0.08 -378.285055612625
0.02 0.08 -505.509678124923
0.05 0.08 -576.827071531732
0.01 0.09 -422.785998032129
0.02 0.09 -576.505555216918
0.05 0.09 -665.504316167655
0.01 0.1 -500.24099894211
0.02 0.1 -628.475417767816
0.05 0.1 -736.558043622453
