D s LL
0.01 0 -306.523571388756
0.02 0 -306.523571388756
0.05 0 -306.523571388756
0.01 0.01 -288.056134896385
0.02 0.01 -284.817178960497
0.05 0.01 -281.283930799745
0.01 0.02 -422.514029845811
0.02 0.02 -362.450953091023
0.05 0.02 -298.917670786553
0.01 0.03 -725.098665754663
0.02 0.03 -697.469450542527
0.05 0.03 -674.533771073547
0.01 0.04 -947.099741859078
0.02 0.04 -1030.10356057217
0.05 0.04 -1113.84607627047
0.01 0.05 -1169.2829028986
0.02 0.05 -1352.47286752078
0.05 0.05 -1425.31391071214
0.01 0.06 -1355.50909079126
0.02 0.06 -1495.65399582278
0.05 0.06 -1566.21809850417
0.01 0.07 -1482.13349436351
0.02 0.07 -1633.41291164614
0.05 0.07 -1724.45485288238
0.01 0.08 -1617.8314997842
0.02 0.08 -1752.85331001149
0.05 0.08 -1885.48306060584
0.01 0.09 -1693.0797383342
0.02 0.09 -1863.82988301034
0.05 0.09 -1966.97211574456
0.01 0.1 -1771.10078803897
0.02 0.1 -1933.91905954433
0.05 0.1 -2000.94360421511
