D s LL
0.01 0 -23.5020135022996
0.02 0 -24.4361035603928
0.05 0 -25.5005960357123
0.01 0.01 -21.6719706107437
0.02 0.01 -22.6857183107824
0.05 0.01 -24.7429638823036
0.01 0.02 -18.9372674127927
0.02 0.02 -19.8674756017174
0.05 0.02 -21.8134997298689
0.01 0.03 -16.4308651376034
0.02 0.03 -17.2226045767503
0.05 0.03 -18.4982521905809
0.01 0.04 -16.0420539170789
0.02 0.04 -15.0935074944401
0.05 0.04 -15.5888751037357
0.01 0.05 -46.4012165277379
0.02 0.05 -27.235781896902
0.05 0.05 -15.2792958191223
0.01 0.06 -54.2230018713665
0.02 0.06 -52.2051306819813
0.05 0.06 -43.0964396648035
0.01 0.07 -67.012415054157
0.02 0.07 -66.889404983599
0.05 0.07 -63.0068103783715
0.01 0.08 -77.6341620324707
0.02 0.08 -76.8102472094748
0.05 0.08 -76.8450743161046
0.01 0.09 -82.4279876708206
0.02 0.09 -79.8019750593942
0.05 0.09 -80.0977627866738
0.01 0.1 -87.8475508196088
0.02 0.1 -81.8650100809349
0.05 0.1 -81.438341386963
