D s LL
0.01 0 -38.294927345779
0.02 0 -39.054594190517
0.05 0 -39.927733568727
0.01 0.01 -35.6524022028164
0.02 0.01 -36.3600565327743
0.05 0.01 -38.4984421620758
0.01 0.02 -33.1284023065144
0.02 0.02 -33.4910731999781
0.05 0.02 -35.3097776394266
0.01 0.03 -30.496166876217
0.02 0.03 -30.330606514566
0.05 0.03 -31.8638969467254
0.01 0.04 -28.3294931615725
0.02 0.04 -27.537701671445
0.05 0.04 -28.5499225258673
0.01 0.05 -27.9584904040672
0.02 0.05 -25.9429717602528
0.05 0.05 -25.560821735757
0.01 0.06 -35.7665051668994
0.02 0.06 -27.9548965506653
0.05 0.06 -24.072873927203
0.01 0.07 -71.6353471514285
0.02 0.07 -44.6322255426023
0.05 0.07 -26.874634752838
0.01 0.08 -104.222526270726
0.02 0.08 -89.347284475352
0.05 0.08 -46.2466949556686
0.01 0.09 -142.993630809896
0.02 0.09 -128.546834713907
0.05 0.09 -91.3631612804816
0.01 0.1 -182.534747640682
0.02 0.1 -155.182624781943
0.05 0.1 -128.465361267623
