D s LL
0.01 0 -14.9271069211319
0.02 0 -14.9271069211319
0.05 0 -14.9271069211319
0.01 0.01 -14.6577971522067
0.02 0.01 -14.9115249559039
0.05 0.01 -14.9271069211319
0.01 0.02 -13.7721891323286
0.02 0.02 -13.7098348893049
0.05 0.02 -14.0215519930957
0.01 0.03 -12.1931441439505
0.02 0.03 -11.4867952852339
0.05 0.03 -11.7185328285824
0.01 0.04 -10.0434507201164
0.02 0.04 -9.34239508825345
0.05 0.04 -9.5356258115532
0.01 0.05 -8.28809372183263
0.02 0.05 -7.55944820038568
0.05 0.05 -7.63803664277517
0.01 0.06 -7.65056257259693
0.02 0.06 -6.7100965847141
0.05 0.06 -6.4376512911889
0.01 0.07 -10.782747120168
0.02 0.07 -8.52559579812006
0.05 0.07 -7.04393251591336
0.01 0.08 -28.2141864161873
0.02 0.08 -19.3512033913103
0.05 0.08 -12.8671034507783
0.01 0.09 -66.5352812420997
0.02 0.09 -58.4720329139151
0.05 0.09 -36.0122494992219
0.01 0.1 -98.9023765712094
0.02 0.1 -115.41736599944
0.05 0.1 -101.576137489495
