D s LL
0.01 0 -510.908206395035
0.02 0 -513.82864847587
0.05 0 -515.771747365396
0.01 0.01 -459.473380761241
0.02 0.01 -458.935948380571
0.05 0.01 -459.228848157447
0.01 0.02 -617.949588048532
0.02 0.02 -514.506934865876
0.05 0.02 -355.720291484291
0.01 0.03 -1203.68728219297
0.02 0.03 -1222.09925861026
0.05 0.03 -1158.8190210501
0.01 0.04 -1661.54963999011
0.02 0.04 -1731.78645118371
0.05 0.04 -1969.63362258334
0.01 0.05 -2002.47948093685
0.02 0.05 -2435.91095844501
0.05 0.05 -2543.57401852026
0.01 0.06 -2453.85711326535
0.02 0.06 -2842.03537303
0.05 0.06 -3008.40843660902
0.01 0.07 -2824.26431208907
0.02 0.07 -3026.79447308741
0.05 0.07 -3210.95377540578
0.01 0.08 -3027.62278787522
0.02 0.08 -3171.97669152587
0.05 0.08 -3344.62912159243
0.01 0.09 -3122.44836131869
0.02 0.09 -3359.12717518124
0.05 0.09 -3517.46965674578
0.01 0.1 -3212.61469877062
0.02 0.1 -3542.25306260341
0.05 0.1 -3683.36097814347
