D s LL
0.01 0 -58.1816185954836
0.02 0 -59.1200257060688
0.05 0 -59.7175821483279
0.01 0.01 -54.5367883705977
0.02 0.01 -55.3654996604901
0.05 0.01 -57.18768414949
0.01 0.02 -50.9544250088991
0.02 0.02 -51.0527168805163
0.05 0.02 -51.5379691055351
0.01 0.03 -73.0886907297604
0.02 0.03 -46.7174551669391
0.05 0.03 -45.0500444283186
0.01 0.04 -100.154888711551
0.02 0.04 -87.5782326895253
0.05 0.04 -41.0183519911414
0.01 0.05 -140.8442013404
0.02 0.05 -130.870572869512
0.05 0.05 -85.5208266902132
0.01 0.06 -155.746126738948
0.02 0.06 -151.818933085254
0.05 0.06 -140.296666309861
0.01 0.07 -199.411579891623
0.02 0.07 -208.177743234054
0.05 0.07 -196.774590977904
0.01 0.08 -266.033137357641
0.02 0.08 -312.481733485586
0.05 0.08 -273.893216169172
0.01 0.09 -318.966391619796
0.02 0.09 -367.99424625635
0.05 0.09 -352.25016139691
0.01 0.1 -354.656894692536
0.02 0.1 -388.154534078486
0.05 0.1 -399.131409281864
