D s LL
0.01 0 -175.073159160776
0.02 0 -175.124138489207
0.05 0 -175.124138489207
0.01 0.01 -155.438136262992
0.02 0.01 -152.837617885915
0.05 0.01 -155.961247677992
0.01 0.02 -169.596995306
0.02 0.02 -121.377830301459
0.05 0.02 -95.9767361278995
0.01 0.03 -634.927141054933
0.02 0.03 -654.135074968883
0.05 0.03 -590.794834783438
0.01 0.04 -851.231285471184
0.02 0.04 -824.322231538953
0.05 0.04 -793.946955853317
0.01 0.05 -965.113206030842
0.02 0.05 -968.261738783415
0.05 0.05 -912.484278605209
0.01 0.06 -1008.81131308521
0.02 0.06 -1014.07698140863
0.05 0.06 -1011.90763719212
0.01 0.07 -1027.0819462579
0.02 0.07 -1043.71828674076
0.05 0.07 -1045.52198762401
0.01 0.08 -1051.47742186822
0.02 0.08 -1054.89481489511
0.05 0.08 -1054.63143811352
0.01 0.09 -1057.08817929091
0.02 0.09 -1057.01713213285
0.05 0.09 -1055.8327985577
0.01 0.1 -1058.71874757218
0.02 0.1 -1056.84541265413
0.05 0.1 -1055.71365821809
