D s LL
0.01 0 -99.5531393580473
0.02 0 -101.808434866866
0.05 0 -105.669246650949
0.01 0.01 -94.0344381550391
0.02 0.01 -95.6162574225545
0.05 0.01 -102.55169704516
0.01 0.02 -87.4756876371953
0.02 0.02 -88.4833996445504
0.05 0.02 -94.8224058917817
0.01 0.03 -81.2985403290236
0.02 0.03 -81.5626467093403
0.05 0.03 -85.4842249347763
0.01 0.04 -76.7747837747629
0.02 0.04 -75.0249192566682
0.05 0.04 -76.0679826073444
0.01 0.05 -77.6150520796495
0.02 0.05 -70.5128468387577
0.05 0.05 -67.3915282671492
0.01 0.06 -105.605787640108
0.02 0.06 -73.6003742603787
0.05 0.06 -61.5676281745476
0.01 0.07 -195.249044437233
0.02 0.07 -110.568508848634
0.05 0.07 -66.0043686607907
0.01 0.08 -253.953380096498
0.02 0.08 -204.967485435085
0.05 0.08 -109.890425851305
0.01 0.09 -307.605794599736
0.02 0.09 -293.806685736112
0.05 0.09 -225.482268546787
0.01 0.1 -366.52064569732
0.02 0.1 -358.868993090916
0.05 0.1 -328.442364429421
