D s LL
0.01 0 -7.44209368267003
0.02 0 -7.1181562175674
0.05 0 -6.97128980529935
0.01 0.01 -7.42019999224778
0.02 0.01 -7.04465883847676
0.05 0.01 -6.89875274524942
0.01 0.02 -7.34511055823305
0.02 0.02 -6.97168823326879
0.05 0.02 -6.82682261134406
0.01 0.03 -7.27041554315472
0.02 0.03 -6.89928700316734
0.05 0.03 -6.7555489184527
0.01 0.04 -7.19614653062227
0.02 0.04 -6.82750113782123
0.05 0.04 -6.68498517433586
0.01 0.05 -7.1223375839899
0.02 0.05 -6.7563802744087
0.05 0.05 -6.61518919249584
0.01 0.06 -7.04902543203475
0.02 0.06 -6.68597797483922
0.05 0.06 -6.54622342798646
0.01 0.07 -6.97624966708028
0.02 0.07 -6.6163520220379
0.05 0.07 -6.39412660774648
0.01 0.08 -6.90405295617111
0.02 0.08 -6.5475647363046
0.05 0.08 -6.20693765424644
0.01 0.09 -6.83248126589922
0.02 0.09 -6.47968331273752
0.05 0.09 -6.02213451031017
0.01 0.1 -6.76158410146783
0.02 0.1 -6.41278018069723
0.05 0.1 -5.83998398966597
