D s LL
0.01 0 -7.03209977573081
0.02 0 -6.52917813056764
0.05 0 -5.83230358756208
0.01 0.01 -6.76686923791657
0.02 0.01 -6.28417627171428
0.05 0.01 -5.58020367057198
0.01 0.02 -6.51061926121516
0.02 0.02 -6.054925403438
0.05 0.02 -5.34408425778227
0.01 0.03 -6.26646851704372
0.02 0.03 -5.84688086763707
0.05 0.03 -5.12947070063269
0.01 0.04 -6.03859947716209
0.02 0.04 -5.6673794567547
0.05 0.04 -4.9438037241063
0.01 0.05 -5.83260902549308
0.02 0.05 -5.52627916361541
0.05 0.05 -4.79710193918343
0.01 0.06 -5.65596244720958
0.02 0.06 -5.43680383824016
0.05 0.06 -4.70284712942455
0.01 0.07 -5.51856945630142
0.02 0.07 -5.41280311849769
0.05 0.07 -4.6791578918734
0.01 0.08 -5.43349322381873
0.02 0.08 -5.47649190225778
0.05 0.08 -4.75032546197482
0.01 0.09 -5.41778483120966
0.02 0.09 -5.6642361938758
0.05 0.09 -4.94878134277219
0.01 0.1 -5.49340329037496
0.02 0.1 -6.01684524953445
0.05 0.1 -5.31753132613667
