D s LL
0.01 0 -395.509847402681
0.02 0 -399.64727136532
0.05 0 -401.553493042541
0.01 0.01 -362.8628560079
0.02 0.01 -364.253036726627
0.05 0.01 -381.804806211721
0.01 0.02 -296.231832363934
0.02 0.02 -280.783749857922
0.05 0.02 -291.356979721139
0.01 0.03 -576.154869117349
0.02 0.03 -515.035123178565
0.05 0.03 -389.522834840599
0.01 0.04 -1149.48015799296
0.02 0.04 -1092.94975783661
0.05 0.04 -981.035009810115
0.01 0.05 -1681.56720967406
0.02 0.05 -1722.5356129655
0.05 0.05 -1559.32373148122
0.01 0.06 -2163.25555798196
0.02 0.06 -2223.31447319747
0.05 0.06 -2149.61813446714
0.01 0.07 -2441.29102563533
0.02 0.07 -2502.25085656725
0.05 0.07 -2449.78611936387
0.01 0.08 -2661.41653915976
0.02 0.08 -2756.51057895611
0.05 0.08 -2638.63917587002
0.01 0.09 -2835.06335367348
0.02 0.09 -2876.58222202765
0.05 0.09 -2811.19663170355
0.01 0.1 -2947.8728839377
0.02 0.1 -2940.53603684153
0.05 0.1 -2891.78040397866
