D s LL
0.01 0 -44.0953204308825
0.02 0 -44.202063552369
0.05 0 -44.202063552369
0.01 0.01 -43.0388769230964
0.02 0.01 -43.2235951560642
0.05 0.01 -44.0577150361138
0.01 0.02 -38.221105994647
0.02 0.02 -35.9982375195979
0.05 0.02 -36.0309957464432
0.01 0.03 -29.9922108765742
0.02 0.03 -27.5737064522309
0.05 0.03 -28.6986340370948
0.01 0.04 -61.0509848214324
0.02 0.04 -69.9148455573965
0.05 0.04 -79.3245525678078
0.01 0.05 -162.697929480211
0.02 0.05 -165.682218300019
0.05 0.05 -149.575637664392
0.01 0.06 -226.414164654179
0.02 0.06 -224.905284526287
0.05 0.06 -213.658960120994
0.01 0.07 -229.605606529997
0.02 0.07 -229.044410643814
0.05 0.07 -229.301702653923
0.01 0.08 -228.760232600449
0.02 0.08 -229.183743378463
0.05 0.08 -230.822046605994
0.01 0.09 -228.623057698769
0.02 0.09 -231.83223967872
0.05 0.09 -235.987858166912
0.01 0.1 -230.008458541803
0.02 0.1 -241.185129427771
0.05 0.1 -252.231016069307
