D s LL
0.01 0 -7.75916936144795
0.02 0 -7.75916936144795
0.05 0 -7.75916936144795
0.01 0.01 -7.75916936144795
0.02 0.01 -7.75916936144795
0.05 0.01 -7.72303423144479
0.01 0.02 -7.75916936144795
0.02 0.02 -7.75916936144795
0.05 0.02 -7.50505679877863
0.01 0.03 -7.75916936144795
0.02 0.03 -7.75916936144795
0.05 0.03 -7.24304754900476
0.01 0.04 -7.75916936144795
0.02 0.04 -7.6786511635185
0.05 0.04 -6.98376338023576
0.01 0.05 -7.75916936144795
0.02 0.05 -7.52844546842597
0.05 0.05 -6.72763093237049
0.01 0.06 -7.75916936144795
0.02 0.06 -7.37989683245177
0.05 0.06 -6.47514455474872
0.01 0.07 -7.75916936144795
0.02 0.07 -7.23328674537658
0.05 0.07 -6.22687704398506
0.01 0.08 -7.75916936144795
0.02 0.08 -6.99726822611915
0.05 0.08 -5.98349203950527
0.01 0.09 -7.70377115339714
0.02 0.09 -6.74352800366499
0.05 0.09 -5.74575831020086
0.01 0.1 -7.55396111836387
0.02 0.1 -6.49384925774501
0.05 0.1 -5.51456618910271
