D s LL
0.01 0 -246.431355677819
0.02 0 -246.622507866637
0.05 0 -246.622507866637
0.01 0.01 -232.974354203412
0.02 0.01 -234.042371855598
0.05 0.01 -240.102104412883
0.01 0.02 -195.831769738384
0.02 0.02 -184.541230758179
0.05 0.02 -183.512385349423
0.01 0.03 -296.827313457727
0.02 0.03 -193.829888209993
0.05 0.03 -144.607134325508
0.01 0.04 -635.016543316815
0.02 0.04 -611.446514221936
0.05 0.04 -523.820587050537
0.01 0.05 -990.052285437482
0.02 0.05 -1040.10946625642
0.05 0.05 -974.648615601738
0.01 0.06 -1183.49697498698
0.02 0.06 -1303.62871573078
0.05 0.06 -1311.05644359761
0.01 0.07 -1429.99497080318
0.02 0.07 -1558.9377730848
0.05 0.07 -1552.20958129697
0.01 0.08 -1609.30287941401
0.02 0.08 -1721.7871046295
0.05 0.08 -1770.18585001347
0.01 0.09 -1698.04335080575
0.02 0.09 -1802.31231845159
0.05 0.09 -1825.74206774343
0.01 0.1 -1769.15520611694
0.02 0.1 -1834.16778658198
0.05 0.1 -1847.69067241084
