D s LL
0.01 0 -9.04773380093801
0.02 0 -9.04773380093801
0.05 0 -9.04773380093801
0.01 0.01 -9.04773380093801
0.02 0.01 -9.04773380093801
0.05 0.01 -9.04773380093801
0.01 0.02 -9.04773380093801
0.02 0.02 -9.04773380093801
0.05 0.02 -9.04773380093801
0.01 0.03 -9.04773380093801
0.02 0.03 -9.04773380093801
0.05 0.03 -8.8688952484136
0.01 0.04 -9.04773380093801
0.02 0.04 -9.04773380093801
0.05 0.04 -8.40007945539408
0.01 0.05 -9.04773380093801
0.02 0.05 -9.04773380093801
0.05 0.05 -7.94550488298845
0.01 0.06 -9.04773380093801
0.02 0.06 -8.9215551152581
0.05 0.06 -7.51459657683909
0.01 0.07 -9.04773380093801
0.02 0.07 -8.45136931362487
0.05 0.07 -6.83499645954193
0.01 0.08 -9.04773380093801
0.02 0.08 -7.99484561032437
0.05 0.08 -6.21718166185411
0.01 0.09 -9.04773380093801
0.02 0.09 -7.56102645331558
0.05 0.09 -5.71545328296719
0.01 0.1 -9.04773380093801
0.02 0.1 -7.16486690761453
0.05 0.1 -5.40599377301186
