D s LL
0.01 0 -9.7671179360292
0.02 0 -9.7671179360292
0.05 0 -9.7671179360292
0.01 0.01 -9.7671179360292
0.02 0.01 -9.7671179360292
0.05 0.01 -9.7671179360292
0.01 0.02 -9.7671179360292
0.02 0.02 -9.7671179360292
0.05 0.02 -9.7671179360292
0.01 0.03 -9.7671179360292
0.02 0.03 -9.7671179360292
0.05 0.03 -9.7671179360292
0.01 0.04 -9.7671179360292
0.02 0.04 -9.7671179360292
0.05 0.04 -9.7671179360292
0.01 0.05 -9.7671179360292
0.02 0.05 -9.7671179360292
0.05 0.05 -9.7671179360292
0.01 0.06 -9.7671179360292
0.02 0.06 -9.7671179360292
0.05 0.06 -9.63391190402951
0.01 0.07 -9.7671179360292
0.02 0.07 -9.7671179360292
0.05 0.07 -9.48724021371254
0.01 0.08 -9.7671179360292
0.02 0.08 -9.7671179360292
0.05 0.08 -9.3397337784273
0.01 0.09 -9.7671179360292
0.02 0.09 -9.7671179360292
0.05 0.09 -9.19132399347372
0.01 0.1 -9.7671179360292
0.02 0.1 -9.7286468193676
0.05 0.1 -9.04194757792635
