D s LL
0.01 0 -1446.71418551854
0.02 0 -1448.0125191034
0.05 0 -1449.19208295514
0.01 0.01 -1303.27951392223
0.02 0.01 -1315.03780725696
0.05 0.01 -1337.94516782649
0.01 0.02 -1902.22808348613
0.02 0.02 -1507.76973247815
0.05 0.02 -1054.99833865171
0.01 0.03 -4082.74348823462
0.02 0.03 -4114.79306269359
0.05 0.03 -3915.58305613414
0.01 0.04 -5254.51012831279
0.02 0.04 -5357.98350752123
0.05 0.04 -5365.26320866977
0.01 0.05 -5840.77758189179
0.02 0.05 -6032.02307776871
0.05 0.05 -5939.5404481108
0.01 0.06 -6488.38183076447
0.02 0.06 -6498.29156185488
0.05 0.06 -6469.35832305877
0.01 0.07 -6731.62593802578
0.02 0.07 -6923.71428599291
0.05 0.07 -6949.58422763457
0.01 0.08 -6958.64530215827
0.02 0.08 -7228.05148468226
0.05 0.08 -7374.53515331257
0.01 0.09 -7206.07996882051
0.02 0.09 -7480.87664644826
0.05 0.09 -7658.04616717575
0.01 0.1 -7396.75922402004
0.02 0.1 -7679.48331004936
0.05 0.1 -7903.94016369506
