D s LL
0.01 0 -19.5139001977668
0.02 0 -19.4140007690975
0.05 0 -19.6562602055971
0.01 0.01 -19.3497155996854
0.02 0.01 -19.2516953147339
0.05 0.01 -19.1893392397095
0.01 0.02 -19.1887261221319
0.02 0.02 -19.04613676509
0.05 0.02 -18.1455157708901
0.01 0.03 -19.0315609380011
0.02 0.03 -18.6525216417575
0.05 0.03 -17.1030007653394
0.01 0.04 -18.878970165869
0.02 0.04 -18.2671126349034
0.05 0.04 -16.0746260298783
0.01 0.05 -18.6252635684929
0.02 0.05 -17.4959601568042
0.05 0.05 -15.0644538236437
0.01 0.06 -18.2466612416458
0.02 0.06 -16.4847986085188
0.05 0.06 -14.077891718063
0.01 0.07 -17.8793371427429
0.02 0.07 -15.4944994646704
0.05 0.07 -13.1221955988298
0.01 0.08 -17.5257654197985
0.02 0.08 -14.5304736429436
0.05 0.08 -12.2071780474271
0.01 0.09 -17.1889583188724
0.02 0.09 -13.5996961173031
0.05 0.09 -11.3462091068825
0.01 0.1 -16.5234794434406
0.02 0.1 -12.7112048972016
0.05 0.1 -10.5576300564643
