D s LL
0.01 0 -8.82690244621723
0.02 0 -9.4705562132152
0.05 0 -10.3504869152243
0.01 0.01 -8.2264502100555
0.02 0.01 -8.51761663584678
0.05 0.01 -9.64037481831098
0.01 0.02 -7.33332708074959
0.02 0.02 -7.50296139846778
0.05 0.02 -8.55894099724908
0.01 0.03 -6.68170376892373
0.02 0.03 -6.5966404260549
0.05 0.03 -7.52051821940815
0.01 0.04 -6.5416956237692
0.02 0.04 -5.90179743632314
0.05 0.04 -6.5627322284087
0.01 0.05 -7.56582613722364
0.02 0.05 -5.63188447954276
0.05 0.05 -5.75798617061637
0.01 0.06 -11.5238430812957
0.02 0.06 -6.25333597610805
0.05 0.06 -5.24900306729324
0.01 0.07 -23.4858441982633
0.02 0.07 -8.85528565489567
0.05 0.07 -5.32482215287706
0.01 0.08 -50.8115303950278
0.02 0.08 -16.106422542984
0.05 0.08 -6.58674318782786
0.01 0.09 -77.259507433582
0.02 0.09 -33.5981884892436
0.05 0.09 -10.3135030196905
0.01 0.1 -90.6888031643211
0.02 0.1 -63.134949255506
0.05 0.1 -19.1964854925648
