D s LL
0.01 0 -25.5357254087427
0.02 0 -26.0583029825683
0.05 0 -26.6328750187394
0.01 0.01 -24.9989427622383
0.02 0.01 -25.3772231083115
0.05 0.01 -26.5428224878847
0.01 0.02 -24.2177414029076
0.02 0.02 -24.4634454483008
0.05 0.02 -25.894684905444
0.01 0.03 -23.3407289687709
0.02 0.03 -23.5230749348332
0.05 0.03 -24.4053968701611
0.01 0.04 -22.5209774033571
0.02 0.04 -22.0371231472297
0.05 0.04 -22.9107500301457
0.01 0.05 -21.7446854709421
0.02 0.05 -20.5973096710574
0.05 0.05 -21.2425944953074
0.01 0.06 -20.6743140119065
0.02 0.06 -19.2483199491185
0.05 0.06 -19.4556934970175
0.01 0.07 -20.0669164474616
0.02 0.07 -18.0217605350474
0.05 0.07 -17.7855467878184
0.01 0.08 -20.3370329518882
0.02 0.08 -16.8041864991572
0.05 0.08 -16.3402990177676
0.01 0.09 -22.2290474716679
0.02 0.09 -16.2230075510674
0.05 0.09 -15.3342327664376
0.01 0.1 -26.9418481096412
0.02 0.1 -16.8119244446399
0.05 0.1 -15.1985325208244
