D s LL
0.01 0 -8.79319586784696
0.02 0 -8.79319586784696
0.05 0 -8.79319586784696
0.01 0.01 -8.79319586784696
0.02 0.01 -8.79319586784696
0.05 0.01 -8.79319586784696
0.01 0.02 -8.79319586784696
0.02 0.02 -8.79319586784696
0.05 0.02 -8.79319586784696
0.01 0.03 -8.79319586784696
0.02 0.03 -8.79319586784696
0.05 0.03 -8.79319586784696
0.01 0.04 -8.79319586784696
0.02 0.04 -8.79319586784696
0.05 0.04 -8.79319586784696
0.01 0.05 -8.79319586784696
0.02 0.05 -8.79319586784696
0.05 0.05 -8.7716184734577
0.01 0.06 -8.79319586784696
0.02 0.06 -8.79319586784696
0.05 0.06 -8.64571290249253
0.01 0.07 -8.79319586784696
0.02 0.07 -8.79319586784696
0.05 0.07 -8.52035731977056
0.01 0.08 -8.79319586784696
0.02 0.08 -8.79319586784696
0.05 0.08 -8.3956269984268
0.01 0.09 -8.79319586784696
0.02 0.09 -8.79319586784696
0.05 0.09 -8.27160747878857
0.01 0.1 -8.79319586784696
0.02 0.1 -8.74660134813501
0.05 0.1 -8.0070409388158
