D s LL
0.01 0 -7.10181113536247
0.02 0 -6.11628603471635
0.05 0 -5.60661938064686
0.01 0.01 -6.76679105198433
0.02 0.01 -5.80054404007183
0.05 0.01 -5.29709816859842
0.01 0.02 -6.44180353235047
0.02 0.02 -5.50144725175261
0.05 0.02 -5.00407533199444
0.01 0.03 -6.13107183504885
0.02 0.03 -5.2258900958923
0.05 0.03 -4.73423505368487
0.01 0.04 -5.84057930009404
0.02 0.04 -4.98364694531883
0.05 0.04 -4.49703303709939
0.01 0.05 -5.57878636378639
0.02 0.05 -4.78857460155142
0.05 0.05 -4.30585853627291
0.01 0.06 -5.35760743156009
0.02 0.06 -4.66029419279487
0.05 0.06 -4.17967916054303
0.01 0.07 -5.19368942369954
0.02 0.07 -4.6264980172882
0.05 0.07 -4.14534853525481
0.01 0.08 -5.10996579651671
0.02 0.08 -4.72600004296933
0.05 0.08 -4.24078738490574
0.01 0.09 -5.13731040715089
0.02 0.09 -5.01250207775131
0.05 0.09 -4.51922378413017
0.01 0.1 -5.31593973916915
0.02 0.1 -5.55864400354936
0.05 0.1 -5.05449060410365
