D s LL
0.01 0 -10.8431037366155
0.02 0 -10.8431037366155
0.05 0 -10.8431037366155
0.01 0.01 -10.8431037366155
0.02 0.01 -10.8431037366155
0.05 0.01 -10.8431037366155
0.01 0.02 -10.8431037366155
0.02 0.02 -10.8431037366155
0.05 0.02 -10.8431037366155
0.01 0.03 -10.8431037366155
0.02 0.03 -10.8431037366155
0.05 0.03 -10.8431037366155
0.01 0.04 -10.8431037366155
0.02 0.04 -10.8431037366155
0.05 0.04 -10.7807864197683
0.01 0.05 -10.8431037366155
0.02 0.05 -10.8431037366155
0.05 0.05 -10.659545209063
0.01 0.06 -10.8431037366155
0.02 0.06 -10.8431037366155
0.05 0.06 -10.5394950619901
0.01 0.07 -10.8431037366155
0.02 0.07 -10.8431037366155
0.05 0.07 -10.4207992870842
0.01 0.08 -10.8431037366155
0.02 0.08 -10.8431037366155
0.05 0.08 -10.3036434486054
0.01 0.09 -10.8431037366155
0.02 0.09 -10.7476639341968
0.05 0.09 -10.1510073271163
0.01 0.1 -10.8431037366155
0.02 0.1 -10.6270789748282
0.05 0.1 -9.96318656935093
