D s LL
0.01 0 -187.568607016316
0.02 0 -187.649114189136
0.05 0 -187.649114189136
0.01 0.01 -175.004271722233
0.02 0.01 -176.213757040009
0.05 0.01 -178.216418097247
0.01 0.02 -176.191008109821
0.02 0.02 -184.333705566192
0.05 0.02 -182.434602596667
0.01 0.03 -373.265602331273
0.02 0.03 -354.607460656954
0.05 0.03 -351.529418367139
0.01 0.04 -522.162438954908
0.02 0.04 -475.964733219996
0.05 0.04 -408.478986791568
0.01 0.05 -762.967199372275
0.02 0.05 -725.934402838912
0.05 0.05 -661.810256154629
0.01 0.06 -947.564231806925
0.02 0.06 -961.023071593153
0.05 0.06 -894.924244603237
0.01 0.07 -1036.55489226215
0.02 0.07 -1057.2825562133
0.05 0.07 -1046.07731352794
0.01 0.08 -1088.49857172488
0.02 0.08 -1115.27870656913
0.05 0.08 -1105.366982546
0.01 0.09 -1132.32382867622
0.02 0.09 -1154.20903701052
0.05 0.09 -1153.14026311725
0.01 0.1 -1158.91909052742
0.02 0.1 -1163.67248205327
0.05 0.1 -1173.39202722045
