D s LL
0.01 0 -466.18238804767
0.02 0 -469.110934543101
0.05 0 -470.6359331501
0.01 0.01 -398.1292299979
0.02 0.01 -402.597550806139
0.05 0.01 -422.57315070813
0.01 0.02 -477.078011835218
0.02 0.02 -406.985616457359
0.05 0.02 -315.818187003
0.01 0.03 -1138.61045276462
0.02 0.03 -1071.02679028248
0.05 0.03 -1016.77585474661
0.01 0.04 -1608.00245954595
0.02 0.04 -1574.33808356322
0.05 0.04 -1496.98225473629
0.01 0.05 -1999.97131272539
0.02 0.05 -1949.44736998244
0.05 0.05 -1888.48085592158
0.01 0.06 -2207.58824641339
0.02 0.06 -2221.46961275815
0.05 0.06 -2169.93261159969
0.01 0.07 -2410.61329878756
0.02 0.07 -2424.98818543675
0.05 0.07 -2513.50893477835
0.01 0.08 -2579.36725369384
0.02 0.08 -2670.7848430067
0.05 0.08 -2697.57797847945
0.01 0.09 -2770.54828192487
0.02 0.09 -2925.03573861244
0.05 0.09 -2906.69983888972
0.01 0.1 -2931.18241119277
0.02 0.1 -3097.5728663979
0.05 0.1 -3097.40588382193
