D s LL
0.01 0 -145.450361120957
0.02 0 -147.526340490897
0.05 0 -152.733316197563
0.01 0.01 -133.612170322258
0.02 0.01 -133.820448399222
0.05 0.01 -140.086698711779
0.01 0.02 -118.815269688138
0.02 0.02 -115.261867692219
0.05 0.02 -117.918068600719
0.01 0.03 -104.328635184547
0.02 0.03 -96.3570241423236
0.05 0.03 -93.6612622232658
0.01 0.04 -132.883245142237
0.02 0.04 -90.5113134820568
0.05 0.04 -77.7845690225168
0.01 0.05 -322.724017575559
0.02 0.05 -288.984182777766
0.05 0.05 -159.682327885724
0.01 0.06 -492.908314818405
0.02 0.06 -552.235168662511
0.05 0.06 -480.086795659753
0.01 0.07 -697.778777051793
0.02 0.07 -731.849781587798
0.05 0.07 -743.160348937734
0.01 0.08 -868.216244217755
0.02 0.08 -940.498580182043
0.05 0.08 -966.881028098471
0.01 0.09 -1011.02652655946
0.02 0.09 -1113.4777754787
0.05 0.09 -1170.09229818472
0.01 0.1 -1134.56268047581
0.02 0.1 -1264.9652254189
0.05 0.1 -1303.27989987159
