D s LL
0.01 0 -803.609002726792
0.02 0 -805.002891708445
0.05 0 -805.002891708445
0.01 0.01 -659.69508281697
0.02 0.01 -667.240125349634
0.05 0.01 -683.084638901776
0.01 0.02 -1515.47057447591
0.02 0.02 -1356.41752166138
0.05 0.02 -1113.46608703045
0.01 0.03 -2922.07469468022
0.02 0.03 -2890.07634547566
0.05 0.03 -2804.77113800354
0.01 0.04 -3448.73850002524
0.02 0.04 -3580.90444130634
0.05 0.04 -3612.12668597564
0.01 0.05 -3829.36966922813
0.02 0.05 -3899.28246222068
0.05 0.05 -3924.65771790135
0.01 0.06 -4026.89277609963
0.02 0.06 -4085.16559903702
0.05 0.06 -4078.26962311599
0.01 0.07 -4165.55460613236
0.02 0.07 -4196.67274326947
0.05 0.07 -4232.18258344221
0.01 0.08 -4228.57730886451
0.02 0.08 -4290.62478778179
0.05 0.08 -4276.4473406725
0.01 0.09 -4263.96284462035
0.02 0.09 -4327.63348918059
0.05 0.09 -4318.23904612087
0.01 0.1 -4312.94117592041
0.02 0.1 -4347.54662321014
0.05 0.1 -4350.82922660441
