D s LL
0.01 0 -10.5042985478395
0.02 0 -9.71603800605817
0.05 0 -9.38592265666984
0.01 0.01 -10.2999874490463
0.02 0.01 -9.51621760855475
0.05 0.01 -9.18957155910923
0.01 0.02 -10.0966006755069
0.02 0.02 -9.31813991326265
0.05 0.02 -8.99551715714289
0.01 0.03 -9.89430863182425
0.02 0.03 -9.12211859457893
0.05 0.03 -8.8041614231806
0.01 0.04 -9.69331213999614
0.02 0.04 -8.928518494833
0.05 0.04 -8.6159693332269
0.01 0.05 -9.49384692463865
0.02 0.05 -8.73776198091533
0.05 0.05 -8.43147628551925
0.01 0.06 -9.29618848224904
0.02 0.06 -8.55033563373077
0.05 0.06 -8.25129588292422
0.01 0.07 -9.10065730216905
0.02 0.07 -8.36679720620359
0.05 0.07 -8.07612802299778
0.01 0.08 -8.90762439164732
0.02 0.08 -8.18778277701727
0.05 0.08 -7.90676723771142
0.01 0.09 -8.71751704244251
0.02 0.09 -8.01401402219921
0.05 0.09 -7.74411122664647
0.01 0.1 -8.53082476288813
0.02 0.1 -7.84630552540062
0.05 0.1 -7.58916953245403
