D s LL
0.01 0 -39.558144905756
0.02 0 -39.1738163963199
0.05 0 -40.53461695687
0.01 0.01 -38.3951738559765
0.02 0.01 -37.2325899090574
0.05 0.01 -39.2758871843823
0.01 0.02 -36.6176680790779
0.02 0.02 -35.3354541993167
0.05 0.02 -37.3123815685394
0.01 0.03 -34.836668194991
0.02 0.03 -33.5103136711775
0.05 0.03 -35.3931836081441
0.01 0.04 -33.2014056461048
0.02 0.04 -31.8113028460207
0.05 0.04 -33.2817795666115
0.01 0.05 -31.8518725501286
0.02 0.05 -30.3507978786353
0.05 0.05 -30.7104856600624
0.01 0.06 -31.1360480799021
0.02 0.06 -29.1781560649178
0.05 0.06 -28.3292269505954
0.01 0.07 -32.0583885776588
0.02 0.07 -28.8422697912471
0.05 0.07 -26.564823206157
0.01 0.08 -37.5737647343706
0.02 0.08 -31.1127349810982
0.05 0.08 -26.2017117968773
0.01 0.09 -52.338867053159
0.02 0.09 -41.3964313242981
0.05 0.09 -29.3381808196542
0.01 0.1 -71.469330009572
0.02 0.1 -62.0226669030329
0.05 0.1 -40.8764446985778
