D s LL
0.01 0 -19.8447311194936
0.02 0 -19.8447311194936
0.05 0 -19.8447311194936
0.01 0.01 -19.1608008821099
0.02 0.01 -18.9722489038603
0.05 0.01 -19.7365146975498
0.01 0.02 -17.2741647723905
0.02 0.02 -16.8041278193051
0.05 0.02 -17.8204455607484
0.01 0.03 -15.1583452433492
0.02 0.03 -14.7291472558534
0.05 0.03 -15.7050445813579
0.01 0.04 -13.2329265641112
0.02 0.04 -12.881103805701
0.05 0.04 -13.7477668722197
0.01 0.05 -11.8196601073338
0.02 0.05 -11.6110882703256
0.05 0.05 -11.8794325972928
0.01 0.06 -11.9969052739584
0.02 0.06 -11.9584584100889
0.05 0.06 -10.8428125242383
0.01 0.07 -18.3042154385221
0.02 0.07 -17.8096869606809
0.05 0.07 -12.7061239580467
0.01 0.08 -43.0045563192401
0.02 0.08 -44.2065043532483
0.05 0.08 -24.8851768977463
0.01 0.09 -81.4918222767919
0.02 0.09 -91.9835002195554
0.05 0.09 -64.8225380289753
0.01 0.1 -122.987023506858
0.02 0.1 -141.622047907388
0.05 0.1 -113.058982833426
