D s LL
0.01 0 -9.64689591907848
0.02 0 -9.64689591907848
0.05 0 -9.25623859300398
0.01 0.01 -9.64689591907848
0.02 0.01 -9.62610398591079
0.05 0.01 -9.21287806118115
0.01 0.02 -9.64689591907848
0.02 0.02 -9.58065281947221
0.05 0.02 -9.16984970384729
0.01 0.03 -9.64689591907848
0.02 0.03 -9.53542699614417
0.05 0.03 -9.12717009939531
0.01 0.04 -9.64689591907848
0.02 0.04 -9.49043766309445
0.05 0.04 -9.08485664031031
0.01 0.05 -9.64689591907848
0.02 0.05 -9.4456965092922
0.05 0.05 -9.04292757171128
0.01 0.06 -9.64689591907848
0.02 0.06 -9.4012157907897
0.05 0.06 -9.00140203157536
0.01 0.07 -9.64689591907848
0.02 0.07 -9.35700835708018
0.05 0.07 -8.96030009270337
0.01 0.08 -9.64689591907848
0.02 0.08 -9.3130876785675
0.05 0.08 -8.91964280648642
0.01 0.09 -9.64689591907848
0.02 0.09 -9.26946787518374
0.05 0.09 -8.87945224853364
0.01 0.1 -9.64689591907848
0.02 0.1 -9.22616374619107
0.05 0.1 -8.8397515662212
