D s LL
0.01 0 -20.3061793290042
0.02 0 -20.1582608211901
0.05 0 -20.362592352404
0.01 0.01 -19.9063181135819
0.02 0.01 -19.5414743153524
0.05 0.01 -20.2547892497704
0.01 0.02 -19.140919587198
0.02 0.02 -18.7623101890293
0.05 0.02 -19.6259691958821
0.01 0.03 -18.3921446866558
0.02 0.03 -18.0098546525695
0.05 0.03 -18.8404430880497
0.01 0.04 -17.6857310518432
0.02 0.04 -17.2966064521922
0.05 0.04 -18.0774841276058
0.01 0.05 -17.0417262549518
0.02 0.05 -16.641029723188
0.05 0.05 -17.3475335149579
0.01 0.06 -16.4897776021672
0.02 0.06 -16.0704454881452
0.05 0.06 -16.6659921888284
0.01 0.07 -16.0737503146067
0.02 0.07 -15.6253371817769
0.05 0.07 -15.7150914602481
0.01 0.08 -15.8584823711051
0.02 0.08 -15.3657400368663
0.05 0.08 -14.3217706663974
0.01 0.09 -15.9394434965177
0.02 0.09 -15.3806367579158
0.05 0.09 -13.1038947226037
0.01 0.1 -16.4559308278036
0.02 0.1 -15.8015003741253
0.05 0.1 -12.1485740293126
