D s LL
0.01 0 -7.44430307563367
0.02 0 -7.20380996459981
0.05 0 -6.76603759776902
0.01 0.01 -7.44430307563367
0.02 0.01 -7.06703507379066
0.05 0.01 -6.63663384231621
0.01 0.02 -7.44430307563367
0.02 0.02 -6.93231322913503
0.05 0.02 -6.51048039852511
0.01 0.03 -7.44430307563367
0.02 0.03 -6.7999655360651
0.05 0.03 -6.3880941574183
0.01 0.04 -7.4424520401983
0.02 0.04 -6.67036252122121
0.05 0.04 -6.27007318380731
0.01 0.05 -7.30361944519751
0.02 0.05 -6.54393142094688
0.05 0.05 -6.1571090563177
0.01 0.06 -7.16646635829721
0.02 0.06 -6.42116444146251
0.05 0.06 -6.05000094064328
0.01 0.07 -7.03124570220049
0.02 0.07 -6.30262808776916
0.05 0.07 -5.94967158925672
0.01 0.08 -6.89824724697446
0.02 0.08 -6.18897365759422
0.05 0.08 -5.85718546381886
0.01 0.09 -6.76780254649683
0.02 0.09 -6.08094899190369
0.05 0.09 -5.77376917132088
0.01 0.1 -6.64029041730139
0.02 0.1 -5.97941156335246
0.05 0.1 -5.70083438780861
