D s LL
0.01 0 -812.726416000297
0.02 0 -823.383298982686
0.05 0 -827.874268195398
0.01 0.01 -640.210402015515
0.02 0.01 -633.840383701536
0.05 0.01 -692.650075406075
0.01 0.02 -1696.54109314056
0.02 0.02 -1596.08311517066
0.05 0.02 -1364.61762315729
0.01 0.03 -2085.99773083332
0.02 0.03 -2057.46809501627
0.05 0.03 -1905.08998443322
0.01 0.04 -2826.67255732932
0.02 0.04 -2738.42574625227
0.05 0.04 -2427.87022054915
0.01 0.05 -3270.18858045877
0.02 0.05 -3158.18203527396
0.05 0.05 -3024.11848324397
0.01 0.06 -3747.12463971336
0.02 0.06 -3593.70471380106
0.05 0.06 -3421.07622642671
0.01 0.07 -4012.45648908948
0.02 0.07 -4001.00230650706
0.05 0.07 -3942.41201906257
0.01 0.08 -4254.10812546644
0.02 0.08 -4260.44847273245
0.05 0.08 -4305.68802342276
0.01 0.09 -4538.21443888061
0.02 0.09 -4559.71089586804
0.05 0.09 -4621.38221710299
0.01 0.1 -4793.15929491841
0.02 0.1 -4916.7178810537
0.05 0.1 -4932.61820149053
