D s LL
0.01 0 -6.71239940729956
0.02 0 -6.84449849375441
0.05 0 -7.29954670490059
0.01 0.01 -6.67098221760149
0.02 0.01 -6.57299507445252
0.05 0.01 -7.21022226944646
0.01 0.02 -6.05856599477298
0.02 0.02 -5.94449637488384
0.05 0.02 -6.54441418838113
0.01 0.03 -5.47502426774116
0.02 0.03 -5.34718429217969
0.05 0.03 -5.90109616337203
0.01 0.04 -4.93863952563762
0.02 0.04 -4.80303805380666
0.05 0.04 -5.29700325822512
0.01 0.05 -4.48482969986636
0.02 0.05 -4.35423986440276
0.05 0.05 -4.76369128002263
0.01 0.06 -4.18541236570778
0.02 0.06 -4.08443634912847
0.05 0.06 -4.36189646654791
0.01 0.07 -4.19408480258826
0.02 0.07 -4.16642665155248
0.05 0.07 -4.2116232259052
0.01 0.08 -4.8499126413764
0.02 0.08 -4.97494618478665
0.05 0.08 -4.55814985081305
0.01 0.09 -6.82828481870726
0.02 0.09 -7.34855339726474
0.05 0.09 -5.92272161379505
0.01 0.1 -11.168747999386
0.02 0.1 -12.9962335190178
0.05 0.1 -9.43847025097557
