D s LL
0.01 0 -10.952677744457
0.02 0 -11.0144233185942
0.05 0 -11.2468083305958
0.01 0.01 -10.9348857224014
0.02 0.01 -10.9902404897833
0.05 0.01 -11.2100668039443
0.01 0.02 -10.9196696093876
0.02 0.02 -10.7970849353007
0.05 0.02 -11.0929310105547
0.01 0.03 -10.5767971237691
0.02 0.03 -10.3021613689035
0.05 0.03 -10.5837655917585
0.01 0.04 -10.0931248832822
0.02 0.04 -9.82065951019314
0.05 0.04 -10.0863368466168
0.01 0.05 -9.62535470130151
0.02 0.05 -9.36027911363009
0.05 0.05 -9.60754236425056
0.01 0.06 -9.18281316224522
0.02 0.06 -8.93391711894295
0.05 0.06 -9.15885510124702
0.01 0.07 -8.78130406051218
0.02 0.07 -8.5633274314414
0.05 0.07 -8.75946290930856
0.01 0.08 -8.44778913701145
0.02 0.08 -8.28546895976327
0.05 0.08 -8.44164934521573
0.01 0.09 -8.22842019864001
0.02 0.09 -8.16354015368563
0.05 0.09 -8.26007519352877
0.01 0.1 -8.20154467586317
0.02 0.1 -8.30586996257636
0.05 0.1 -8.30778933148253
