D s LL
0.01 0 -13.980579868682
0.02 0 -13.980579868682
0.05 0 -13.980579868682
0.01 0.01 -13.980579868682
0.02 0.01 -13.980579868682
0.05 0.01 -13.980579868682
0.01 0.02 -13.980579868682
0.02 0.02 -13.980579868682
0.05 0.02 -13.7524033180038
0.01 0.03 -13.980579868682
0.02 0.03 -13.980579868682
0.05 0.03 -13.418499189326
0.01 0.04 -13.980579868682
0.02 0.04 -13.7691725475233
0.05 0.04 -13.0916525919714
0.01 0.05 -13.980579868682
0.02 0.05 -13.4350569146845
0.05 0.05 -12.7749138191875
0.01 0.06 -13.980579868682
0.02 0.06 -13.1079547481207
0.05 0.06 -12.3579766253061
0.01 0.07 -13.9015655688709
0.02 0.07 -12.7908857410355
0.05 0.07 -11.8111640493367
0.01 0.08 -13.5657949449251
0.02 0.08 -12.48815602602
0.05 0.08 -11.2987891124883
0.01 0.09 -13.2363438118318
0.02 0.09 -12.205897880414
0.05 0.09 -10.8351605240502
0.01 0.1 -12.9159000082778
0.02 0.1 -11.95282551339
0.05 0.1 -10.4405219308598
