D s LL
0.01 0 -15.9088044907106
0.02 0 -15.9088044907106
0.05 0 -15.9088044907106
0.01 0.01 -15.9088044907106
0.02 0.01 -15.9088044907106
0.05 0.01 -15.627133857405
0.01 0.02 -15.9088044907106
0.02 0.02 -15.7659398793208
0.05 0.02 -15.2700858278547
0.01 0.03 -15.9088044907106
0.02 0.03 -15.4050397337306
0.05 0.03 -14.9241736140643
0.01 0.04 -15.9088044907106
0.02 0.04 -15.053769985826
0.05 0.04 -14.5947387538275
0.01 0.05 -15.6373253196016
0.02 0.05 -14.7167862407337
0.05 0.05 -14.2896872063322
0.01 0.06 -15.2792986161485
0.02 0.06 -14.400975182082
0.05 0.06 -14.0207301741532
0.01 0.07 -14.9326070635923
0.02 0.07 -14.1165179019747
0.05 0.07 -13.8052280534715
0.01 0.08 -14.6027153256202
0.02 0.08 -13.878445613134
0.05 0.08 -13.6689219180502
0.01 0.09 -14.2976334986881
0.02 0.09 -13.7088866896155
0.05 0.09 -13.6499469799441
0.01 0.1 -14.029008883516
0.02 0.1 -13.6402356028505
0.05 0.1 -13.7730313893134
