D s LL
0.01 0 -26.0552941933347
0.02 0 -26.5111704911349
0.05 0 -28.4913628482161
0.01 0.01 -24.3726612510487
0.02 0.01 -24.7817841223755
0.05 0.01 -26.7089335513787
0.01 0.02 -22.8461656504669
0.02 0.02 -23.002145188811
0.05 0.02 -24.3676977418407
0.01 0.03 -21.6412943854801
0.02 0.03 -20.9249066557135
0.05 0.03 -22.0854596346142
0.01 0.04 -20.8237983533241
0.02 0.04 -19.2975610009483
0.05 0.04 -19.936266154107
0.01 0.05 -21.4071037608598
0.02 0.05 -18.6851499532576
0.05 0.05 -18.127791305362
0.01 0.06 -27.2111253294014
0.02 0.06 -20.6806798109299
0.05 0.06 -17.2954824148893
0.01 0.07 -48.7119326200683
0.02 0.07 -30.7645747743421
0.05 0.07 -18.78718614538
0.01 0.08 -89.8697331785238
0.02 0.08 -60.9700754892022
0.05 0.08 -26.5623827448831
0.01 0.09 -124.851994690192
0.02 0.09 -95.2727904041292
0.05 0.09 -50.6753077852719
0.01 0.1 -147.41448299608
0.02 0.1 -125.047582013543
0.05 0.1 -88.9683024884844
