D s LL
0.01 0 -373.920659534445
0.02 0 -379.458076305624
0.05 0 -380.562262627522
0.01 0.01 -273.365534432618
0.02 0.01 -276.240426356028
0.05 0.01 -291.400324276774
0.01 0.02 -989.10293759209
0.02 0.02 -714.655710591034
0.05 0.02 -515.733730334874
0.01 0.03 -1547.77713237159
0.02 0.03 -1356.9993642436
0.05 0.03 -1290.10702215956
0.01 0.04 -1771.87612709232
0.02 0.04 -1683.22028219851
0.05 0.04 -1574.15132738986
0.01 0.05 -1884.15523166091
0.02 0.05 -1845.093562023
0.05 0.05 -1747.17090562454
0.01 0.06 -1989.12766682009
0.02 0.06 -1970.41332280152
0.05 0.06 -1891.7180645773
0.01 0.07 -2090.81062653492
0.02 0.07 -2106.17905017715
0.05 0.07 -2062.32594779346
0.01 0.08 -2145.45177332727
0.02 0.08 -2174.58223202521
0.05 0.08 -2173.39771566545
0.01 0.09 -2167.34898804407
0.02 0.09 -2217.59965942084
0.05 0.09 -2219.31746460195
0.01 0.1 -2191.8221210203
0.02 0.1 -2244.41849860582
0.05 0.1 -2247.33414783114
