D s LL
0.01 0 -1171.61443756219
0.02 0 -1177.13718071105
0.05 0 -1178.6902153489
0.01 0.01 -954.18510089734
0.02 0.01 -954.151255424375
0.05 0.01 -959.850826209825
0.01 0.02 -2074.72358140007
0.02 0.02 -1933.55656659871
0.05 0.02 -1925.10321506053
0.01 0.03 -3134.85711726759
0.02 0.03 -3023.54355052929
0.05 0.03 -2978.20954166392
0.01 0.04 -4190.75974056108
0.02 0.04 -4066.5928225528
0.05 0.04 -3950.23470233571
0.01 0.05 -5171.66173521875
0.02 0.05 -5067.0888787971
0.05 0.05 -4874.6553461119
0.01 0.06 -5572.21809804329
0.02 0.06 -5534.20430458763
0.05 0.06 -5505.70962741056
0.01 0.07 -5856.62528916137
0.02 0.07 -5877.41984532857
0.05 0.07 -5863.9020408062
0.01 0.08 -6166.26250163977
0.02 0.08 -6157.942200543
0.05 0.08 -6138.72316221187
0.01 0.09 -6535.53778774793
0.02 0.09 -6567.80415171025
0.05 0.09 -6491.5789256043
0.01 0.1 -6906.470795411
0.02 0.1 -7022.46945421177
0.05 0.1 -6948.23565736836
