D s LL
0.01 0 -25.2705982178132
0.02 0 -26.1209381075715
0.05 0 -27.1408060505762
0.01 0.01 -24.0776584495692
0.02 0.01 -25.0594349333003
0.05 0.01 -26.8545870801501
0.01 0.02 -22.6351163114281
0.02 0.02 -23.0096856396086
0.05 0.02 -24.7990124641754
0.01 0.03 -20.8754948298311
0.02 0.03 -20.6509713572
0.05 0.03 -22.0957366797655
0.01 0.04 -19.4540384050367
0.02 0.04 -18.3829126360591
0.05 0.04 -19.5722646071029
0.01 0.05 -20.5941149822662
0.02 0.05 -17.0439911573554
0.05 0.05 -17.5011826291279
0.01 0.06 -39.5933255984573
0.02 0.06 -19.2483756722524
0.05 0.06 -16.4922252490046
0.01 0.07 -71.0037235137152
0.02 0.07 -40.967539690512
0.05 0.07 -19.9036971502619
0.01 0.08 -77.3690103962352
0.02 0.08 -74.3027086960673
0.05 0.08 -43.892537160401
0.01 0.09 -83.8886405513866
0.02 0.09 -94.1054135681218
0.05 0.09 -87.6727732922215
0.01 0.1 -97.4211135793264
0.02 0.1 -116.308626788365
0.05 0.1 -115.054763544448
