D s LL
0.01 0 -641.005120178232
0.02 0 -640.822061091126
0.05 0 -640.584079839303
0.01 0.01 -612.825438236074
0.02 0.01 -614.580062696539
0.05 0.01 -623.481792759701
0.01 0.02 -631.279981962797
0.02 0.02 -605.054848233196
0.05 0.02 -564.340787967562
0.01 0.03 -964.170794425276
0.02 0.03 -894.93803941903
0.05 0.03 -799.823759533793
0.01 0.04 -1511.01120614786
0.02 0.04 -1463.62250880594
0.05 0.04 -1375.87835885963
0.01 0.05 -1813.61834859188
0.02 0.05 -1861.31602149146
0.05 0.05 -1871.86082917227
0.01 0.06 -2039.42338198456
0.02 0.06 -2132.47647558239
0.05 0.06 -2216.72148739216
0.01 0.07 -2199.91986903535
0.02 0.07 -2324.10882877946
0.05 0.07 -2644.60478508179
0.01 0.08 -2366.77420098358
0.02 0.08 -2682.93467268141
0.05 0.08 -3060.35319097093
0.01 0.09 -2540.87940300325
0.02 0.09 -2982.5241134885
0.05 0.09 -3330.23490470029
0.01 0.1 -2750.74448620258
0.02 0.1 -3230.02268235224
0.05 0.1 -3523.5421062552
