D s LL
0.01 0 -115.166778979157
0.02 0 -115.593310467067
0.05 0 -116.546818793712
0.01 0.01 -114.475027129105
0.02 0.01 -115.382068485497
0.05 0.01 -116.420852370192
0.01 0.02 -113.706472448407
0.02 0.02 -114.234005487622
0.05 0.02 -116.18210357008
0.01 0.03 -111.478763254232
0.02 0.03 -111.761287537392
0.05 0.03 -114.121769175242
0.01 0.04 -109.118640209433
0.02 0.04 -109.383157460074
0.05 0.04 -111.674969032852
0.01 0.05 -107.050452321962
0.02 0.05 -107.266828716628
0.05 0.05 -109.372721429999
0.01 0.06 -105.655962030649
0.02 0.06 -105.745300588481
0.05 0.06 -107.332501023753
0.01 0.07 -105.959423833058
0.02 0.07 -105.686131350651
0.05 0.07 -106.24602862559
0.01 0.08 -111.150051747784
0.02 0.08 -109.753312364461
0.05 0.08 -107.654510247873
0.01 0.09 -130.430502829397
0.02 0.09 -126.849679447425
0.05 0.09 -116.614939322046
0.01 0.1 -173.647604370476
0.02 0.1 -166.073614874641
0.05 0.1 -145.131229051713
