D s LL
0.01 0 -670.896300223749
0.02 0 -725.392566328193
0.05 0 -742.880940215402
0.01 0.01 -3250.91362625579
0.02 0.01 -2039.2949056516
0.05 0.01 -648.373162073251
0.01 0.02 -3563.49716959734
0.02 0.02 -3504.64942770618
0.05 0.02 -3459.17808267292
0.01 0.03 -3676.25440905991
0.02 0.03 -3692.49778332678
0.05 0.03 -3706.99128205154
0.01 0.04 -3729.60962785636
0.02 0.04 -3794.9560924486
0.05 0.04 -3858.35032779825
0.01 0.05 -3778.52755958545
0.02 0.05 -3877.2027672493
0.05 0.05 -4010.15930626747
0.01 0.06 -3813.56769934228
0.02 0.06 -3978.64671098312
0.05 0.06 -4049.40404596113
0.01 0.07 -3849.98238247243
0.02 0.07 -4032.48098865595
0.05 0.07 -4082.66318532157
0.01 0.08 -3905.4773568286
0.02 0.08 -4066.27272878485
0.05 0.08 -4093.55274059495
0.01 0.09 -3963.27881488819
0.02 0.09 -4083.64092316781
0.05 0.09 -4097.21085667063
0.01 0.1 -4011.78809421488
0.02 0.1 -4090.2391661392
0.05 0.1 -4100.12030948331
